estrato;talhao;area;distkm;parcela;id;ncovas;nfustes;dapmed;htmed;hd;ab;vtsc;vtcc
111111;7;99,58;160,62;14;41,33;1509,086345;1488,693286;13,55118752;19,27144049;20,14834201;20,84170601;143,6079195;171,0365835
111111;7;99,58;160,62;14;55,62;1509,086345;1488,693286;14,51985781;21,55546307;22,90140494;23,93125441;189,61466;221,937658
111111;7;99,58;160,62;14;69,25;1509,086345;1488,693286;15,7332448;23,54378629;25,12424834;28,19340368;255,9634765;291,3250403
111111;7;99,58;160,62;15;55,62;1529,479404;1529,479404;12,88841311;18,46591467;19,55694331;19,38360231;131,3312982;153,7228766
111111;7;99,58;160,62;15;69,25;1529,479404;1529,479404;14,23435499;21,50448042;22,59550906;23,6865377;195,9263116;222,9980971
111111;8;158,34;159,23;16;40,37;1468,300228;1488,693286;13,14332634;18,45571814;20,27070037;19,73028431;131,3720843;156,465743
111111;8;158,34;159,23;16;54,66;1468,300228;1468,300228;14,43828557;21,62683877;23,63555506;23,42142794;187,554961;219,5312771
111111;8;158,34;159,23;16;68,3;1468,300228;1468,300228;15,63127951;24,56343923;26,6741208;27,60200498;264,1512896;300,6344716
111111;8;158,34;159,23;17;40,37;1570,265521;1509,086345;12,70487558;16,61014633;19,10829602;18,86357932;114,6395796;136,5315281
111111;8;158,34;159,23;17;54,66;1570,265521;1509,086345;13,73472505;19,52635372;21,33113942;22,228434;161,7271522;189,3087641
111111;8;158,34;159,23;17;68,3;1570,265521;1509,086345;14,75437798;18,65964873;23,67634117;25,96036375;199,9029581;227,5253561
111111;8;158,34;159,23;18;54,66;1427,51411;1386,727993;14,29553416;21,96332424;22,86061882;21,66762489;174,6971375;204,4811998
111111;8;158,34;159,23;18;68,3;1427,51411;1386,727993;15,40695586;24,14538152;25,30778587;25,21601711;234,4691926;266,8635664
111111;8;158,34;159,23;19;54,66;1590,65858;1549,872463;14,0304244;21,77978671;24,81835246;23,58457241;192,58185;225,4248711
111111;8;158,34;159,23;19;68,3;1590,65858;1549,872463;15,1418461;23,65594811;26,53136939;27,69377374;258,6757533;294,4145887
111111;9;119,1;50,58;20;21,81;1611,051639;1590,65858;10,13535018;12,9903784;14,3771064;12,62330335;59,69048287;73,57815586
111111;9;119,1;50,58;20;36,79;1611,051639;1590,65858;13,99983481;17,82353332;19,94441143;24,59402882;162,9405392;196,3443693
111111;9;119,1;50,58;20;48,82;1611,051639;1590,65858;15,78422745;21,49428389;24,14538152;31,72140284;264,0595208;309,0873945
111111;9;119,1;50,58;20;59,95;1611,051639;1590,65858;16,61014633;25,50151993;28,61146138;35,47372564;365,7189185;420,2091714
111111;9;119,1;50,58;21;21,81;1631,444698;1590,65858;9,543951481;12,27662135;13,74492158;11,23657535;50,52380298;62,53531456
111111;9;119,1;50,58;21;36,79;1631,444698;1590,65858;13,44922223;17,62979926;19,39379884;22,56491947;148,7163807;178,9592868
111111;9;119,1;50,58;21;48,82;1631,444698;1590,65858;15,07047039;20,88249213;22,921798;28,62165791;225,3025127;263,7230354
111111;9;119,1;50,58;21;59,95;1631,444698;1590,65858;15,78422745;23,71712729;26,71490692;31,71120631;301,4298009;346,3455128
111111;9;119,1;50,58;22;36,79;1713,016932;1692,623874;12,66408946;17,28311726;18,76161402;20,82131295;134,930673;162,2063891
