estrato;talhao;area;distkm;parcela;id;ncovas;nfustes;dapmed;htmed;hd;ab;vtsc;vtcc;sitio;licl4;lscl4;lscl3;lscl2;lscl1;cls;mudou;nmudou;ncls;s
494631;992;171,98;199;1550;62,19;1635,020689;1593,62776;14,67379327;21,80372527;23,42839772;25,43595477;210,4726949;239,5408792;26,08893236;19,92054418;22,74989905;25,66013803;28,64603142;31,70309538;3;0;1;3;26,715
494631;992;171,98;199;1551;62,19;1800,592404;1738,503011;14,08394404;20,37566922;22,64193207;25,91197345;203,3324147;231,4175169;25,4059265;19,92054418;22,74989905;25,66013803;28,64603142;31,70309538;4;0;1;3;26,715
494631;1053;145,36;307,84;1661;62,22;1707,065082;1707,065082;13,80454177;21,68989471;28,47833504;26,95714491;256,9259093;299,2812237;30,35587097;19,93062027;22,75903419;25,66801692;28,65235199;31,70756734;2;0;1;2;29,125
494631;1053;145,36;307,84;1662;62,22;1703,412156;1760,192906;15,83279528;24,97028432;27,96092343;34,14916629;333,1302913;388,0483596;29,9261625;19,93062027;22,75903419;25,66801692;28,65235199;31,70756734;2;0;1;2;29,125
494631;1050;174,21;52,37;1653;62,35;1536,712483;1485,488734;15,79140235;24,21486337;26,9881896;28,28171863;274,8593957;305,0348408;29,08721359;19,97423738;22,79856717;25,70210481;28,67969159;31,72690671;2;0;0;2;29,125
494631;1050;174,21;52,37;1654;62,35;1637,856105;1801,637576;14,89110615;23,33526363;27,3400295;30,81703552;298,1532664;330,9054214;29,38264546;19,97423738;22,79856717;25,70210481;28,67969159;31,72690671;2;0;0;2;29,125
494631;991;69,81;71,05;1548;62,39;1624,092956;1532,593887;14,18742636;18,55438035;22,37287804;24,06998812;181,3217248;206,3644467;25,11692019;19,98764301;22,81071397;25,71257577;28,6880876;31,7328445;4;0;2;3;26,715
494631;1041;116,11;221,37;1634;62,39;1692,722432;1692,722432;14,61170388;25,75674997;28,06440575;27,48490475;274,8180028;315,7659576;29,9808884;19,98764301;22,81071397;25,71257577;28,6880876;31,7328445;2;0;0;2;29,125
494631;1062;48,6;292,68;1680;62,42;1681,774002;1653,740641;15,48095539;25,7670982;28,69564792;29,813257;305,0555373;346,2932427;30,50105372;19,99769259;22,81981877;25,72042356;28,69437961;31,73729391;1;0;1;2;29,125
494631;1036;137,93;134,71;1623;62,48;1779,89594;1841,985333;14,63240034;24,90819493;28,04370929;30,58937441;301,2680843;346,1587156;29,94695256;20,01777981;22,83801472;25,73610517;28,70695083;31,7461826;2;0;0;2;29,125
494631;1036;137,93;134,71;1624;62,48;1779,89594;1738,503011;14,95319554;25,02202548;28,02301282;29,35793478;282,7861416;324,9241432;29,92964931;20,01777981;22,83801472;25,73610517;28,70695083;31,7461826;2;0;0;2;29,125
494631;1037;128,07;335,67;1625;62,48;1759,199476;1635,020689;15,46025892;24,90819493;28,74738908;30,27892745;298,1946594;342,6299685;30,53362934;20,01777981;22,83801472;25,73610517;28,70695083;31,7461826;1;0;1;2;29,125
494631;1033;62,22;244,29;1617;62,52;1779,89594;1738,503011;14,02185464;23,89406817;25,60152649;25,4773477;230,9725429;265,3907632;27,87632729;20,03116244;22,85013525;25,74654924;28,71532215;31,75210092;3;0;0;3;26,715
494631;1033;62,22;244,29;1618;62,52;1635,020689;1614,324225;14,86006145;24,64948912;26,36729567;26,76052849;252,2588566;289,8539842;28,52767162;20,03116244;22,85013525;25,74654924;28,71532215;31,75210092;2;0;0;2;29,125
494631;1033;62,22;244,29;1619;62,52;1531,538367;1531,538367;16,14324225;26,32590274;28,5611209;30,38240977;309,3086607;355,3893388;30,3715718;20,03116244;22,85013525;25,74654924;28,71532215;31,75210092;2;0;1;2;29,125
494631;1081;170,21;211,78;1708;62,52;1686,710109;1658,593962;15,76035766;23,99755049;26,47077799;31,26200951;308,5014986;350,8257684;28,61537501;20,03116244;22,85013525;25,74654924;28,71532215;31,75210092;2;0;0;2;29,125
494631;986;26,29;207,34;1541;62,55;1399,670844;1376,345929;15,47060715;22,4556639;24,16312221;24,67018559;223,1906723;265,3700668;26,63390819;20,04119476;22,85922034;25,75437687;28,72159567;31,75653573;3;0;2;3;26,715
494631;988;149,76;86,48;1544;62,58;1511,173046;1511,173046;14,43578393;20,92412553;22,7143697;23,50083535;197,640887;234,987657;25,36517741;20,05122311;22,86830089;25,76219985;28,72786493;31,76096718;4;0;2;4;24,305
494631;987;54,02;186,09;1542;62,61;1390,895543;1344,525115;14,83936499;21,18283133;21,86581466;21,82442173;183,5879876;218,275262;24,61003341;20,06124747;22,8773769;25,77001818;28,73412994;31,76539527;4;0;2;4;24,305
494631;987;54,02;186,09;1543;62,61;1416,952392;1369,72306;15,53269655;24,43217625;26,26381335;24,70123028;242,117589;287,8671236;28,42058973;20,06124747;22,8773769;25,77001818;28,73412994;31,76539527;2;0;1;2;29,125
494631;1035;145,45;53,04;1622;62,65;1635,020689;1635,020689;15,71896473;25,05307018;29,28549715;31,26200951;309,3397054;355,4307317;30,95219937;20,07460708;22,88947117;25,78043541;28,74247666;31,77129418;1;0;1;2;29,125
494631;1030;57,44;277,2;1613;62,75;1614,324225;1572,931296;16,41229628;24,68053382;29,96848048;34,36647917;358,297192;411,683722;31,50312475;20,10797509;22,91967154;25,8064424;28,76331041;31,78601539;1;0;1;2;29,125
494631;1060;93,4;320,35;1676;62,98;1639,667045;1612,337364;15,9362776;26,27416158;27,47455652;30,45484739;324,696482;357,6556016;29,3723446;20,18455321;22,98894105;25,86606327;28,81104939;31,81973345;2;0;0;2;29,125
494631;1060;93,4;320,35;1677;62,98;1673,567854;1645,679368;17,32294072;27,81604818;29,95813225;36,64309025;414,7364505;456,8434074;31,4592287;20,18455321;22,98894105;25,86606327;28,81104939;31,81973345;1;0;0;1;31,535
494631;989;77,3;266,08;1545;63,01;1498,113577;1373,272504;15,53269655;25,03237372;28,69564792;25,54978533;266,2186218;316,5213786;30,39778934;20,19452435;22,99795655;25,87381989;28,81725791;31,82411704;2;0;0;2;29,125
494631;1001;70,13;279,34;1571;63,04;1469,448974;1448,752509;17,62303945;25,48769593;29,88569462;34,89423901;357,6969946;407,1098034;31,3895677;20,20449149;23,00696752;25,88157188;28,8234622;31,82849732;1;0;1;2;29,125
494631;1074;130,43;303,17;1700;63,07;1669,811446;1715,550632;12,89389733;21,59676062;24,95993609;21,60710885;182,4496821;209,6344881;27,19791409;20,21445463;23,01597396;25,88931927;28,82966229;31,83287428;3;0;1;2;29,125
494631;1075;174,61;82,56;1701;63,17;1715,550632;1807,049701;15,6154824;25,26003482;28,29206686;33,86976402;335,3862059;385,388864;30,02866963;20,2476362;23,04596272;25,91511061;28,85029884;31,84744025;2;0;1;2;29,125
494631;1042;40,02;346,16;1635;63,24;1669,842491;1692,722432;15,70861649;25,98441108;28,02301282;31,21026834;310,4262698;356,693216;29,78767852;20,27083685;23,06692492;25,93313412;28,86471665;31,8576146;2;0;0;2;29,125
494631;1042;40,02;346,16;1636;63,24;1593,62776;1572,931296;15,6775718;26,52251915;28,16788807;28,80947847;290,0506006;333,2751665;29,91058805;20,27083685;23,06692492;25,93313412;28,86471665;31,8576146;2;0;1;2;29,125
494631;1043;165,82;138,97;1637;63,24;1578,343421;1601,223363;14,1356852;23,57327297;24,46322094;24,01824696;214,8706936;246,8881241;26,72526371;20,27083685;23,06692492;25,93313412;28,86471665;31,8576146;3;0;0;3;26,715
494631;1043;165,82;138,97;1638;63,24;1841,985333;1841,985333;12,12812815;20,28253513;22,20730632;20,35497276;158,1623811;181,7253058;24,73826561;20,27083685;23,06692492;25,93313412;28,86471665;31,8576146;4;0;1;4;24,305
494631;1022;153,9;187,16;1600;63,47;1738,503011;1717,806547;14,12533697;24,88749846;27,29863657;25,87058052;248,6887165;285,745736;29,12512072;20,34691396;23,13562731;25,99217814;28,91192886;31,89091844;2;0;0;2;29,125
494631;1022;153,9;187,16;1601;63,47;1448,752509;1490,145438;17,08493138;28,97505019;31,31375067;33,68349584;379,0143529;435,4743078;32,51935471;20,34691396;23,13562731;25,99217814;28,91192886;31,89091844;1;0;1;1;31,535
494631;1023;101,83;341,51;1602;63,57;1593,62776;1572,931296;15,63617887;25,52908886;27,23654718;28,78878201;280,1369941;321,8714146;29,05170812;20,37991745;23,16541505;26,01776541;28,93237933;31,90533826;2;0;0;2;29,125
494631;1024;113,69;119,22;1603;63,86;1779,89594;1655,717154;15,22224958;25,58083002;28,37485272;29,96848048;299,9538588;341,3985288;29,97253118;20,47537527;23,2515159;26,09168141;28,99142449;31,94695096;2;0;0;2;29,125
494631;1024;113,69;119,22;1604;63,86;1490,145438;1469,448974;17,35398542;27,3089848;30,4238027;33,72488877;359,5389799;409,2001463;31,71732338;20,47537527;23,2515159;26,09168141;28,99142449;31,94695096;1;0;0;1;31,535
494631;1025;85,72;272;1605;63,9;1531,538367;1448,752509;16,71239502;27,15376132;29,38897948;30,62041911;321,84037;366,2963755;30,83232561;20,48851239;23,26335881;26,10184329;28,99953826;31,95266684;1;0;1;2;29,125
494631;1026;179,69;344,28;1606;63,9;1531,538367;1469,448974;16,75378795;26,6984391;30,79633906;31,9656893;340,1256963;387,1170187;32,02649344;20,48851239;23,26335881;26,10184329;28,99953826;31,95266684;1;0;1;1;31,535
494631;1026;179,69;344,28;1607;63,9;1821,288869;1821,288869;15,01528494;25,37386538;27,46420828;31,22061658;306,6595133;349,025176;29,1815423;20,48851239;23,26335881;26,10184329;28,99953826;31,95266684;2;0;0;2;29,125
494631;1027;127,78;216,56;1608;63,93;1531,538367;1469,448974;16,91935966;28,14719161;30,21683805;31,63454586;340,9328584;388,0276632;31,53149138;20,49836054;23,27223574;26,10945939;29,00561877;31,95694997;1;0;1;1;31,535
494631;1027;127,78;216,56;1609;63,93;1717,806547;1655,717154;14,46682863;24,50461387;26,53286739;26,21207219;247,4262321;281,6064431;28,36860476;20,49836054;23,27223574;26,10945939;29,00561877;31,95694997;2;0;1;2;29,125
494631;1054;52,67;322,24;1663;64,16;1677,634709;1677,634709;15,56374124;27,25724364;28,64390676;30,17544512;308,9878655;359,9218645;30,14905587;20,57372931;23,3401426;26,16769856;29,05209902;31,98968014;2;0;0;2;29,125
494631;1054;52,67;322,24;1664;64,16;1597,322079;1624,403403;15,3878213;26,39834037;28,43694211;28,8198267;288,7363751;336,3382433;29,97077012;20,57372931;23,3401426;26,16769856;29,05209902;31,98968014;2;0;0;2;29,125
494631;1056;172,8;101,74;1667;64,16;1702,573949;1702,573949;14,32195338;24,45287271;25,02202548;25,91197345;236,6123295;275,6148167;26,9932905;20,57372931;23,3401426;26,16769856;29,05209902;31,98968014;3;0;1;3;26,715
494631;1056;172,8;101,74;1668;64,16;1828,843078;1828,843078;12,21091401;22,54879798;24,34939039;20,65507149;177,0168602;206,2092232;26,39834309;20,57372931;23,3401426;26,16769856;29,05209902;31,98968014;3;0;2;3;26,715
494631;1052;138,17;278,72;1658;64,19;1590,440505;1616,952676;15,50165185;26,01545578;28,12649515;29,31654185;290,1540829;337,9836122;29,69722666;20,58354257;23,34898051;26,17527532;29,05814383;31,99393535;2;0;1;2;29,125
494631;1052;138,17;278,72;1659;64,19;1639,667045;1748,98577;13,47339834;23,53188004;25,7981429;24,29764923;219,4653087;255,6530767;27,66935476;20,58354257;23,34898051;26,17527532;29,05814383;31,99393535;3;0;1;3;26,715
494631;1052;138,17;278,72;1660;64,19;1699,87306;1813,196551;13,25608546;23,14899545;26,85366258;24,98063255;230,3206043;268,2882683;28,59260215;20,58354257;23,34898051;26,17527532;29,05814383;31,99393535;2;0;1;2;29,125
494631;1015;41,5;316,2;1591;64,32;1555,473828;1486,844352;18,39915687;27,77465525;30,21683805;38,18497685;425,4882638;485,1147778;31,47208432;20,62602013;23,38722621;26,20805563;29,08429061;32,01233755;1;0;0;1;31,535
494631;1051;32,82;337,38;1655;64,32;1553,052342;1578,933271;16,51577861;26,78122496;29,16131837;32,36927035;328,9496055;383,1743423;30,5663259;20,62602013;23,38722621;26,20805563;29,08429061;32,01233755;1;0;1;2;29,125
494631;1051;32,82;337,38;1656;64,32;1587,439517;1693,26054;14,98424024;25,61187472;29,47176533;29,22340776;295,2143685;343,8821046;30,83332457;20,62602013;23,38722621;26,20805563;29,08429061;32,01233755;1;0;1;1;31,535
494631;1051;32,82;337,38;1657;64,32;1658,324908;1685,965036;16,26742103;27,52629768;29,02679135;33,58001352;350,7119378;408,5275112;30,45046894;20,62602013;23,38722621;26,20805563;29,08429061;32,01233755;2;0;1;2;29,125
494631;1014;178,29;319,95;1590;64,36;1486,844352;1509,724294;16,58821623;25,78779467;26,9881896;31,19992011;318,0632652;362,6434496;28,67438665;20,63907491;23,39897714;26,21812479;29,0923203;32,01798768;2;0;1;2;29,125
494631;1016;92,7;66,05;1592;64,52;1532,593887;1441,094818;16,69169855;25,1565525;27,40211889;30,17544512;302,0855947;344,4202126;29,00315116;20,69122235;23,44590105;26,25832121;29,12436643;32,04053148;2;0;0;2;29,125
494631;1013;139,42;76,6;1589;64,55;1601,223363;1532,593887;15,998367;24,21486337;26,3776439;29,63733705;286,6563804;326,8282179;28,09843244;20,70098722;23,45468508;26,26584376;29,13036216;32,04474836;2;0;1;2;29,125
494631;999;47,94;163,7;1567;64,78;1490,145438;1469,448974;13,48374657;20,51019624;21,87616289;19,84790938;154,3956246;175,7233312;24,008122;20,77571701;23,52188032;26,32336719;29,17619437;32,07697245;4;0;2;4;24,305
494631;999;47,94;163,7;1568;64,78;1593,62776;1531,538367;15,43956246;25,24968659;26,90540375;27,3400295;264,2731542;300,7920656;28,51362031;20,77571701;23,52188032;26,32336719;29,17619437;32,07697245;2;0;1;2;29,125
494631;1002;74,92;232,62;1572;64,95;1572,931296;1614,324225;17,12632431;28,04370929;30,13405219;36,28090213;393,946852;448,3682052;31,30348071;20,83079941;23,5713772;26,36571496;29,20991724;32,10067095;1;0;1;2;29,125
494631;1002;74,92;232,62;1573;64,95;1614,324225;1614,324225;17,25050309;26,71913557;30,3617133;37,51234176;400,4351936;455,756843;31,50078965;20,83079941;23,5713772;26,36571496;29,20991724;32,10067095;1;0;1;1;31,535
494631;1002;74,92;232,62;1574;64,95;1655,717154;1655,717154;15,98801876;27,12271662;29,09922897;31,9035999;331,3814401;377,1620193;30,40348378;20,83079941;23,5713772;26,36571496;29,20991724;32,10067095;2;0;0;2;29,125
494631;1003;81,36;246,49;1575;64,95;1676,413618;1552,234831;16,8676185;25,96371461;29,59594412;33,83871933;346,4588144;394,3193883;30,83613077;20,83079941;23,5713772;26,36571496;29,20991724;32,10067095;1;0;1;2;29,125
494631;998;45,11;235,85;1565;65,05;1738,503011;1738,503011;15,91558114;25,35316891;28,10579868;33,50757589;331,3814401;377,1620193;29,5153115;20,86314014;23,60042592;26,39055827;29,22969367;32,1145641;2;0;0;2;29,125
494631;998;45,11;235,85;1566;65,05;1676,413618;1697,110082;15,3567766;25,34282068;28,64390676;30,65146381;306,4835934;348,8285596;29,98755462;20,86314014;23,60042592;26,39055827;29,22969367;32,1145641;2;0;0;2;29,125
494631;1018;138,46;340,72;1595;65,14;1717,806547;1614,324225;15,10841903;24,37008685;28,37485272;27,9505752;269,2920468;309,4224913;29,73473448;20,89220836;23,62652732;26,4128748;29,2474542;32,12703817;2;0;0;2;29,125
494631;1055;169,66;225,61;1665;65,21;1681,815395;1681,815395;15,09807079;26,47077799;28,43694211;28,69564792;289,9574665;337,7869958;29,77623873;20,91479178;23,64680062;26,43020435;29,26124294;32,13672078;2;0;0;2;29,125
494631;1055;169,66;225,61;1666;65,21;1668,931846;1724,563942;15,27399074;26,18102749;28,40589742;30,51693679;306,3594146;356,869136;29,74891568;20,91479178;23,64680062;26,43020435;29,26124294;32,13672078;2;0;0;2;29,125
494631;1079;83,24;213,86;1705;65,31;1558,433423;1428,563108;16,39159982;25,14620427;30,34101684;30,51693679;334,5790438;372,3604396;31,42786894;20,94701555;23,67572032;26,45491876;29,28090326;32,15052363;1;0;0;1;31,535
494631;1090;95,21;92,6;1722;65,64;1486,844352;1509,724294;16,15359048;24,15277398;27,19515425;29,74081937;278,5951075;317,0801831;28,58988644;21,0530345;23,770804;26,53612606;29,34546732;32,19582841;2;0;0;2;29,125
494631;1090;95,21;92,6;1723;65,64;1635,020689;1552,234831;15,97767053;23,98720226;27,42281536;29,88569462;277,9638654;316,3661551;28,79316162;21,0530345;23,770804;26,53612606;29,34546732;32,19582841;2;0;0;2;29,125
494631;1090;95,21;92,6;1724;65,64;1490,145438;1469,448974;16,41229628;24,2562563;27,87813757;29,94778401;282,3204711;321,3126101;29,1989547;21,0530345;23,770804;26,53612606;29,34546732;32,19582841;2;0;0;2;29,125
494631;1031;56,16;318,11;1614;66;1552,234831;1531,538367;15,29468721;25,59117825;28,91296079;27,19515425;270,0785124;307,3838896;30,05261261;21,16813162;23,87391785;26,62410527;29,41535271;32,24482667;2;0;0;2;29,125
494631;1031;56,16;318,11;1615;66;1738,503011;1759,199476;13,69071121;24,24590807;27,17445778;24,76331968;231,7900533;263,8074837;28,49576396;21,16813162;23,87391785;26,62410527;29,41535271;32,24482667;2;0;1;3;26,715
494631;1004;107,83;237,36;1576;66,06;1593,62776;1572,931296;16,43299275;24,99098079;28,64390676;32,77285141;327,0869237;372,2673055;29,80141942;21,18725762;23,89104134;26,63870678;29,42694498;32,25295022;2;0;0;2;29,125
494631;1004;107,83;237,36;1577;66,06;1614,324225;1593,62776;16,6089127;25,99475931;30,13405219;34,31473801;358,338585;407,8341796;31,12859106;21,18725762;23,89104134;26,63870678;29,42694498;32,25295022;1;0;1;2;29,125
494631;1004;107,83;237,36;1578;66,06;1655,717154;1717,806547;16,91935966;27,49525298;30,61007088;38,41263796;414,1466013;471,3619772;31,55058153;21,18725762;23,89104134;26,63870678;29,42694498;32,25295022;1;0;1;1;31,535
494631;990;43,76;295,71;1546;66,33;1509,724294;1486,844352;15,07737433;23,53188004;25,99475931;26,0878934;243,856092;277,5499361;27,35529716;21,27312343;23,96787774;26,70419628;29,4789157;32,28935571;3;0;1;2;29,125
494631;990;43,76;295,71;1547;66,33;1428,056045;1283,180794;15,78105412;24,49426564;26,24311688;24,10103282;226,5848925;257,8882949;27,58125954;21,27312343;23,96787774;26,70419628;29,4789157;32,28935571;3;0;1;3;26,715
494631;1032;74,39;185,13;1616;66,36;1717,806547;1531,538367;14,89110615;25,77744643;28,93365726;25,71535704;255,9428272;291,3027367;30,00588081;21,28264374;23,97639299;26,71145099;29,48467064;32,29338562;2;0;0;2;29,125
494631;1005;56,84;137,81;1579;66,43;1448,752509;1490,145438;16,90901143;26,67774264;30,05126634;33,19712893;353,6301393;402,4841436;30,99549527;21,30484199;23,99624469;26,72836163;29,49808362;32,30277699;1;0;1;1;31,535
494631;1005;56,84;137,81;1580;66,43;1448,752509;1572,931296;16,35020689;26,0878934;30,89982138;33,58001352;363,554094;413,7637167;31,75322073;21,30484199;23,99624469;26,72836163;29,49808362;32,30277699;1;0;1;1;31,535
494631;1017;96,4;208,9;1593;66,56;1697,110082;1676,413618;14,41508747;25,8291876;28,58181736;26,27416158;261,6136585;300,5954492;29,65209045;21,34600855;24,03304832;26,75970402;29,52293709;32,32017459;2;0;0;2;29,125
494631;1017;96,4;208,9;1594;66,56;1572,931296;1593,62776;15,05667787;25,67396411;28,35415625;27,51594945;272,2516412;312,8167115;29,44643714;21,34600855;24,03304832;26,75970402;29,52293709;32,32017459;2;0;1;2;29,125
494631;997;110,53;236,25;1563;67,18;1692,722432;1692,722432;14,394391;22,72471793;25,08411488;26,57426031;234,6668618;267,0775251;26,31492945;21,54128959;24,20743435;26,90806001;29,64046754;32,40237524;3;0;1;3;26,715
494631;997;110,53;236,25;1564;67,18;1738,503011;1738,503011;14,88075792;24,58739973;25,80849113;28,66460322;267,1292663;304,0310623;26,98579461;21,54128959;24,20743435;26,90806001;29,64046754;32,40237524;3;0;1;3;26,715
494631;1085;125,87;345,44;1714;67,31;1601,223363;1601,223363;15,07737433;24,80471261;26,24311688;27,20550248;274,5179041;312,1854693;27,35739001;21,58201492;24,24376095;26,93893255;29,66490242;32,41945019;3;0;0;3;26,715
494631;1085;125,87;345,44;1715;67,31;1614,324225;1635,020689;16,2881175;27,03993076;30,03056987;33,4454865;381,3013122;433,6116261;30,83333437;21,58201492;24,24376095;26,93893255;29,66490242;32,41945019;1;0;1;2;29,125
494631;1048;58,29;274,24;1650;67,81;1564,166343;1538,088798;14,03220288;23,41804949;25,16690073;22,77645909;202,1941091;226,2330526;26,23585532;21,73793719;24,38271179;27,05692116;29,75821507;32,48460993;3;0;0;3;26,715
494631;1048;58,29;274,24;1651;67,81;1714,795211;1714,795211;14,1356852;24,30799746;25,7670982;25,52908886;233,6423868;261,4273903;26,79748834;21,73793719;24,38271179;27,05692116;29,75821507;32,48460993;3;0;1;3;26,715
494631;1038;113,89;100,68;1626;67,9;1411,374695;1293,767036;16,20533164;24,58739973;26,80192142;25,96371461;258,695457;295,2971543;27,74268691;21,76588286;24,40759396;27,07803286;29,77489942;32,49625275;3;0;1;2;29,125
494631;1038;113,89;100,68;1627;67,9;1554,956417;1529,044443;13,27678193;21,21387603;26,07754517;22,0727793;206,6852419;235,9293461;27,06636934;21,76588286;24,40759396;27,07803286;29,77489942;32,49625275;3;0;1;3;26,715
494631;994;30,13;315,79;1554;68,3;1490,145438;1490,145438;15,86383998;24,92889139;27,07097546;28,01266459;268,0813036;305,1072785;27,90580591;21,8896414;24,51770667;27,17139917;29,84864196;32,54768427;3;0;1;2;29,125
494631;994;30,13;315,79;1555;68,3;1593,62776;1531,538367;14,97389201;18,93726494;24,02859519;26,34659921;202,8770925;230,9104535;25,03662826;21,8896414;24,51770667;27,17139917;29,84864196;32,54768427;4;0;2;3;26,715
494631;994;30,13;315,79;1556;68,3;1448,752509;1407,359581;15,63617887;24,50461387;25,68431234;25,59117825;237,9575997;270,8339334;26,60189162;21,8896414;24,51770667;27,17139917;29,84864196;32,54768427;3;0;0;3;26,715
494631;994;30,13;315,79;1557;68,3;1614,324225;1572,931296;15,36712483;24,00789873;26,92610021;28,10579868;262,5243029;298,7948568;27,76986236;21,8896414;24,51770667;27,17139917;29,84864196;32,54768427;3;0;1;2;29,125
494631;1039;176,72;86,2;1628;68,53;1360,802884;1270,079932;15,73966119;24,67018559;26,34659921;23,54222828;230,9932394;263,6729567;27,1720845;21,96047392;24,58067132;27,22474355;29,89074238;32,57702653;3;0;1;2;29,125
494631;1039;176,72;86,2;1629;68,53;1572,444929;1572,444929;13,89767586;22,83854849;26,46042976;24,47356918;239,8409779;273,7831796;27,27953414;21,96047392;24,58067132;27,22474355;29,89074238;32,57702653;3;0;1;3;26,715
494631;1039;176,72;86,2;1630;68,53;1481,639191;1506,330073;14,97389201;23,88371994;25,69466058;25,68431234;248,1713049;283,2828567;26,55592901;21,96047392;24,58067132;27,22474355;29,89074238;32,57702653;3;0;1;3;26,715
494631;1039;176,72;86,2;1631;68,53;1535,232686;1458,469499;14,75657913;25,86023229;28,8508714;24,65983736;260,8271928;297,7289889;29,52721674;21,96047392;24,58067132;27,22474355;29,89074238;32,57702653;2;0;0;2;29,125
494631;1086;80,01;264,71;1716;68,53;1532,593887;1486,844352;13,75280061;22,83854849;24,64948912;21,32770658;199,8968016;227,3299652;25,56534657;21,96047392;24,58067132;27,22474355;29,89074238;32,57702653;3;0;0;3;26,715
494631;1086;80,01;264,71;1717;68,53;1593,62776;1531,538367;14,62205211;25,4773477;28,35415625;25,00132902;264,1593236;300,409181;29,06150632;21,96047392;24,58067132;27,22474355;29,89074238;32,57702653;2;0;0;2;29,125
494631;993;28,95;208,61;1552;69,25;1531,538367;1510,841903;15,9673223;23,89406817;25,49804416;28,61286206;259,7716732;295,6593425;26,19213366;22,18065871;24,77613214;27,39013588;30,021126;32,66780415;3;0;1;3;26,715
494631;993;28,95;208,61;1553;69,25;1552,234831;1552,234831;14,44613216;21,82442173;22,93168258;24,03894342;198,8412819;226,3158384;23,72533451;22,18065871;24,77613214;27,39013588;30,021126;32,66780415;4;0;0;4;24,305
494631;1068;134,76;239,62;1688;69,38;1692,722432;1669,842491;15,998367;23,74919292;30,72390143;33,37304888;327,904434;373,1986464;31,14483602;22,22016356;24,8111587;27,41974168;30,04444171;32,68402236;1;0;1;1;31,535
494631;1068;134,76;239,62;1689;69,38;1441,094818;1418,225224;17,97487935;26,32590274;29,7822123;36,32229506;382,5741448;435,4225667;30,25088285;22,22016356;24,8111587;27,41974168;30,04444171;32,68402236;2;0;1;2;29,125
494631;1068;134,76;239,62;1690;69,38;1572,931296;1593,62776;17,33328895;26,01545578;30,15474866;37,41920767;391,2563116;445,3051284;30,60474933;22,22016356;24,8111587;27,41974168;30,04444171;32,68402236;1;0;1;2;29,125
494631;1047;151,21;193,7;1646;69,84;1662,816041;1524,242863;18,17149576;28,25067393;31,38618829;39,01283543;441,6108095;500,0162321;31,70596495;22,35933418;24,93445079;27,52387478;30,12639435;32,74099194;1;0;1;1;31,535
494631;1047;151,21;193,7;1647;69,84;1661,429378;1522,980379;18,13010283;28,90261256;31,99673399;37,99870867;432,5354099;489,7300893;32,28948692;22,35933418;24,93445079;27,52387478;30,12639435;32,74099194;1;0;1;1;31,535
494631;1047;151,21;193,7;1648;69,84;1555,660096;1581,582418;16,13289401;25,31177598;32,47275267;32,88668196;353,5680499;400,321363;32,74402324;22,35933418;24,93445079;27,52387478;30,12639435;32,74099194;1;0;1;1;31,535
494631;1047;151,21;193,7;1649;69,84;1687,258565;1602,899776;17,44711951;30,18579336;31,56210824;38,38159327;451,4623266;511,1716265;31,87416007;22,35933418;24,93445079;27,52387478;30,12639435;32,74099194;1;0;0;1;31,535
494631;1057;180,69;323,36;1669;70,37;1565,82206;1722,401162;14,21847106;22,73506616;27,6608247;28,01266459;264,9975304;295,8973518;28,01766112;22,51849259;25,07525651;27,64265192;30,21976542;32,80583098;2;0;1;2;29,125
494631;1057;180,69;323,36;1670;70,37;1689,183337;1689,183337;17,91278995;27,85744111;30,18579336;40,94795485;444,3634393;496,1977345;30,46710235;22,51849259;25,07525651;27,64265192;30,21976542;32,80583098;2;0;1;2;29,125
494631;1067;57,08;271,91;1687;70,4;1620,502119;1620,502119;15,66722357;27,3400295;30,32032037;30,62041911;342,1229051;385,2439887;30,59233571;22,52746345;25,08318682;27,64933688;30,22501713;32,80947574;1;0;1;2;29,125
494631;1091;94,9;289,15;1725;70,43;1790,347655;1790,347655;15,81209882;26,82261789;29,18201483;33,48687943;343,8096669;391,3080528;29,48302977;22,53643023;25,09111286;27,65601776;30,23026527;32,8131178;2;0;0;2;29,125
494631;1091;94,9;289,15;1726;70,43;1780,289173;1839,636285;13,58722889;23,89406817;26,56391208;25,89127699;240,8137118;274,0832783;26,93668913;22,53643023;25,09111286;27,65601776;30,23026527;32,8131178;3;0;1;3;26,715
494631;1049;149,51;210,86;1652;70,66;1597,156507;1570,530506;16,577868;25,83953583;29,92708755;33,58001352;345,7447864;386,8479647;30,16560398;22,60503997;25,1517379;27,70710225;30,27038276;32,84095064;2;0;0;2;29,125
494631;1066;44,42;327,86;1684;70,66;1715,178096;1658,004113;16,16393871;29,24410422;31,66559056;33,32130772;391,4425798;440,7932992;31,85775047;22,60503997;25,1517379;27,70710225;30,27038276;32,84095064;1;0;1;1;31,535
494631;1066;44,42;327,86;1685;70,66;1624,993252;1516,657609;16,20533164;25,69466058;31,73802819;31,51036708;352,5125302;396,9685358;31,92818797;22,60503997;25,1517379;27,70710225;30,27038276;32,84095064;1;0;1;2;29,125
494631;1066;44,42;327,86;1686;70,66;1676,734413;1676,734413;15,90523291;25,53943709;31,02400016;33,37304888;357,8211733;402,9291175;31,23363885;22,60503997;25,1517379;27,70710225;30,27038276;32,84095064;1;0;1;2;29,125
