"estrato";"talhao";"area";"distkm";"parcela";"id";"ncovas";"nfustes";"dapmed";"htmed";"hd";"ab";"vtsc";"vtcc";"sitio";"licl4";"lscl4";"lscl3";"lscl2";"lscl1"
494631;991;69,81;71,05;1548;25,53;1624,092956;1532,593887;10,67937564;12,97668319;14,92215085;13,33887132;60,80621246;75,31443402;29,430093832852;6,56816740091301;9,1559865463323;12,3239789450517;16,1245303865869;20,6090897060869
494631;1040;66,59;280,08;1632;25,66;1511,421404;1410,660667;9,685945348;13,31817485;13,76314884;9,892909992;47,41559998;58,33298497;28,5398962898605;6,63078695589637;9,22773566246762;12,4018698286388;16,2043599425216;20,685389212027
494631;1060;93,4;320,35;1676;25,72;1639,667045;1612,337364;9,499677168;13,02842435;13,30782662;10,71042034;50,28206031;61,94451801;28,1723472506514;6,6596738475148;9,26079353959093;12,4377181391805;16,241064062475;20,7204385117665
494631;1053;145,36;307,84;1661;25,76;1707,065082;1707,065082;9,623855955;11,22783195;14,59100742;12,54205744;53,90394158;67,01515179;29,0967717221369;6,67892651679081;9,28281198082484;12,4615814742558;16,2654844110196;20,7437468120137
494631;1036;137,93;134,71;1623;25,89;1779,89594;1841,985333;9,127140809;12,41787865;13,74245237;11,61071654;52,01021509;63,42431521;28,4213907631747;6,74146759900747;9,35426003822071;12,5389410565035;16,3445803462411;20,8191805169186
494631;1030;57,44;277,2;1613;26,02;1614,324225;1572,931296;10,45171453;12,84215617;14,03220288;13,2043443;59,99905035;74,3106555;28,5779031877964;6,80396061577208;9,42553585757645;12,6160006901399;16,4232648065375;20,8941306747904
494631;1041;116,11;221,37;1634;26,45;1692,722432;1692,722432;9,685945348;14,57031095;15,998367;11,87977058;65,32838994;79,31919989;29,7894620665478;7,01029350126526;9,660049733485;12,8687574242819;16,6806263755037;21,1386499236559
494631;1001;70,13;279,34;1571;26,68;1469,448974;1469,448974;12,31439633;16,17428694;18,4405498;16,74343972;98,64969765;120,2878512;31,3012732629409;7,12039895019041;9,78469103346478;13,0026118846517;16,8164762086465;21,2673374715067
494631;1022;153,9;187,16;1600;26,68;1738,503011;1717,806547;9,220274899;13,5251395;14,03220288;10,89668852;53,06573477;64,70749601;28,2876144888292;7,12039895019041;9,78469103346478;13,0026118846517;16,8164762086465;21,2673374715067
494631;1023;101,83;341,51;1602;26,77;1593,62776;1572,931296;10,42066984;14,66344504;15,43956246;12,63519153;65,88719448;80,34367488;29,2701541677207;7,16343074748953;9,83331065990968;13,0547360265284;16,8692954757164;21,3173012673743
494631;1042;40,02;346,16;1635;27,3;1669,842491;1692,722432;10,09987464;12,92494203;14,86006145;12,78006678;58,45716375;72,27205375;28,6332257681957;7,41618900736398;10,1178570949257;13,3588058198699;17,1765191691572;21,6071405536421
494631;1043;165,82;138,97;1637;27,3;1578,343421;1601,223363;8,66147036;11,61071654;12,39718219;8,951220861;37,88487812;47,08445655;26,7319575463733;7,41618900736398;10,1178570949257;13,3588058198699;17,1765191691572;21,6071405536421
494631;1054;52,67;322,24;1663;27,69;1677,634709;1677,634709;10,01708878;14,04255111;14,32195338;12,39718219;63,06212709;77,15641936;28,0688501336183;7,60141220239436;10,3252821012237;13,5794229874705;17,3984783474787;21,8157281692723
494631;1056;172,8;101,74;1667;27,69;1702,573949;1702,573949;9,220274899;12,3040481;13,14225491;10,66902741;47,11550125;58,35368143;27,1560884644989;7,60141220239436;10,3252821012237;13,5794229874705;17,3984783474787;21,8157281692723
494631;1052;138,17;278,72;1658;27,73;1590,440505;1616,952676;9,748034742;11,84872588;13,61827359;11,38305543;47,34316236;58,9849236;27,5127440125618;7,62037010426276;10,3464614962091;13,6019010382332;17,4210491963005;21,8369016319939
494631;1052;138,17;278,72;1659;27,73;1639,667045;1748,98577;8,351023393;11,55897538;12,2730034;9,116792577;38,61960261;47,96405629;26,4324075236367;7,62037010426276;10,3464614962091;13,6019010382332;17,4210491963005;21,8369016319939
494631;1085;125,87;345,44;1714;27,79;1601,223363;1601,223363;9,468632472;11,75559179;12,12812815;10,59658978;43,36944119;54,12125446;26,2841937292049;7,6487928077235;10,3781972859162;13,63556616903;17,4548382382588;21,8685858556974
494631;1051;32,82;337,38;1655;27,86;1553,052342;1656,586405;10,97947437;15,0359814;16,61926093;14,97389201;82,00974026;99,79835143;29,655397369404;7,68193095210951;10,4151717775529;13,6747634550308;17,4941570881884;21,9054359898433
494631;1051;32,82;337,38;1656;27,86;1587,439517;1693,26054;9,55141833;13,38026425;14,28056045;11,56932361;56,63587488;69,52977222;27,9651458758468;7,68193095210951;10,4151717775529;13,6747634550308;17,4941570881884;21,9054359898433
494631;1086;80,01;264,71;1716;27,86;1532,593887;1509,724294;8,38206809;11,82802942;11,67280593;8,061272891;33,81802286;42,03451924;25,8661843909606;7,68193095210951;10,4151717775529;13,6747634550308;17,4941570881884;21,9054359898433
494631;1090;95,21;92,6;1722;28,32;1486,844352;1509,724294;10,48275923;13,86663116;14,48752509;12,32474456;63,72441395;78,77074358;27,9275796997859;7,89909565496062;10,6567838927508;13,9302452340094;17,7498383498114;22,1445579166867
494631;1018;138,46;340,72;1595;28,35;1717,806547;1635,020689;10,30683928;14,49787333;16,70204679;13,21469253;69,98509443;85,34187103;29,5230778946398;7,91322129583753;10,6724586102523;13,9467809234449;17,7663518523302;22,1599719893539
494631;999;47,94;163,7;1567;28,42;1490,145438;1469,448974;10,03778524;11,97290467;13,51479127;10,96912614;47,17759064;57,53617109;27,131018868932;7,9461628754711;10,7089934412129;13,9853043544803;17,804807193006;22,1958530948293
494631;1002;74,92;232,62;1573;28,58;1614,324225;1614,324225;12,47996804;17,56095006;20,13765988;18,9890061;121,4985944;148,1452923;31,703380206113;8,02136080196619;10,7922935163849;14,0730438924476;17,8923063417839;22,2774223803956
494631;1003;81,36;246,49;1575;28,58;1676,413618;1552,234831;12,92494203;17,10562784;18,3784604;19,3718907;118,3009906;144,254357;30,5736242917705;8,02136080196619;10,7922935163849;14,0730438924476;17,8923063417839;22,2774223803956
494631;998;45,11;235,85;1565;28,68;1738,503011;1738,503011;11,14504609;13,89767586;14,54961449;16,09150109;79,62964685;97,10781106;27,8242774430564;8,06828985973466;10,8442086856754;14,1276597809918;17,9467130343666;22,3280912634484
